Timestamp,PT101SoftWaterSupplyNo1_Pres(bar)
24-Feb-26 4:30:00 AM ICT,5.2
24-Feb-26 5:00:00 AM ICT,5.2
24-Feb-26 5:30:00 AM ICT,5.2
24-Feb-26 6:00:00 AM ICT,5.2
24-Feb-26 6:30:00 AM ICT,5.2
24-Feb-26 7:00:00 AM ICT,5.2
24-Feb-26 7:30:00 AM ICT,5.2
24-Feb-26 8:00:00 AM ICT,5.2
24-Feb-26 8:30:00 AM ICT,5.2
24-Feb-26 9:00:00 AM ICT,5.2
24-Feb-26 9:30:00 AM ICT,5.2
24-Feb-26 10:00:00 AM ICT,5.2
24-Feb-26 10:30:00 AM ICT,5.2
24-Feb-26 11:00:00 AM ICT,5.2
24-Feb-26 11:30:00 AM ICT,5.2
24-Feb-26 12:00:00 PM ICT,5.2
24-Feb-26 12:30:00 PM ICT,5.2
24-Feb-26 1:00:00 PM ICT,5.2
24-Feb-26 1:30:00 PM ICT,5.2
24-Feb-26 2:00:00 PM ICT,5.2
24-Feb-26 2:30:00 PM ICT,5.2
24-Feb-26 3:00:00 PM ICT,5.2
24-Feb-26 3:30:00 PM ICT,5.2
24-Feb-26 4:00:00 PM ICT,5.2
24-Feb-26 4:30:00 PM ICT,5.2
24-Feb-26 5:00:00 PM ICT,5.2
24-Feb-26 5:30:00 PM ICT,5.2
24-Feb-26 6:00:00 PM ICT,5.2
24-Feb-26 6:30:00 PM ICT,5.2
24-Feb-26 7:00:00 PM ICT,5.2
24-Feb-26 7:30:00 PM ICT,5.2
24-Feb-26 8:00:00 PM ICT,5.2
24-Feb-26 8:30:00 PM ICT,5.2
24-Feb-26 9:00:00 PM ICT,5.2
24-Feb-26 9:30:00 PM ICT,5.2
24-Feb-26 10:00:00 PM ICT,5.2
24-Feb-26 10:30:00 PM ICT,5.2
24-Feb-26 11:00:00 PM ICT,5.2
24-Feb-26 11:30:00 PM ICT,5.2
25-Feb-26 12:00:00 AM ICT,5.2
25-Feb-26 12:30:00 AM ICT,5.2
25-Feb-26 1:00:00 AM ICT,5.2
25-Feb-26 1:30:00 AM ICT,5.2
25-Feb-26 2:00:00 AM ICT,5.2
25-Feb-26 2:30:00 AM ICT,5.2
25-Feb-26 3:00:00 AM ICT,5.2
25-Feb-26 3:30:00 AM ICT,5.2
25-Feb-26 4:00:00 AM ICT,5.2
25-Feb-26 4:30:00 AM ICT,5.2
25-Feb-26 5:00:00 AM ICT,5.2
25-Feb-26 5:30:00 AM ICT,5.2
25-Feb-26 6:00:00 AM ICT,5.2
25-Feb-26 6:30:00 AM ICT,5.2
25-Feb-26 7:00:00 AM ICT,5.2
25-Feb-26 7:30:00 AM ICT,5.2
25-Feb-26 8:00:00 AM ICT,5.2
25-Feb-26 8:30:00 AM ICT,5.2
25-Feb-26 9:00:00 AM ICT,5.2
25-Feb-26 9:30:00 AM ICT,5.2
25-Feb-26 10:00:00 AM ICT,5.2
25-Feb-26 10:30:00 AM ICT,5.2
25-Feb-26 11:00:00 AM ICT,5.2
25-Feb-26 11:30:00 AM ICT,5.2
25-Feb-26 12:00:00 PM ICT,5.2
25-Feb-26 12:30:00 PM ICT,5.2
25-Feb-26 1:00:00 PM ICT,5.2
25-Feb-26 1:30:00 PM ICT,5.2
25-Feb-26 2:00:00 PM ICT,5.2
25-Feb-26 2:30:00 PM ICT,5.2
25-Feb-26 3:00:00 PM ICT,5.2
25-Feb-26 3:30:00 PM ICT,5.2
25-Feb-26 4:00:00 PM ICT,5.2
25-Feb-26 4:30:00 PM ICT,5.2
25-Feb-26 5:00:00 PM ICT,5.2
25-Feb-26 5:30:00 PM ICT,5.2
25-Feb-26 6:00:00 PM ICT,5.2
25-Feb-26 6:30:00 PM ICT,5.2
25-Feb-26 7:00:00 PM ICT,5.2
25-Feb-26 7:30:00 PM ICT,5.2
25-Feb-26 8:00:00 PM ICT,5.2
25-Feb-26 8:30:00 PM ICT,5.2
25-Feb-26 9:00:00 PM ICT,5.2
25-Feb-26 9:30:00 PM ICT,5.2
25-Feb-26 10:00:00 PM ICT,5.2
25-Feb-26 10:30:00 PM ICT,5.2
25-Feb-26 11:00:00 PM ICT,5.2
25-Feb-26 11:30:00 PM ICT,5.2
26-Feb-26 12:00:00 AM ICT,5.2
26-Feb-26 12:30:00 AM ICT,5.2
26-Feb-26 1:00:00 AM ICT,5.2
26-Feb-26 1:30:00 AM ICT,5.2
26-Feb-26 2:00:00 AM ICT,5.2
26-Feb-26 2:30:00 AM ICT,5.2
26-Feb-26 3:00:00 AM ICT,5.2
26-Feb-26 3:30:00 AM ICT,5.2
26-Feb-26 4:00:00 AM ICT,5.2
26-Feb-26 4:30:00 AM ICT,5.2
26-Feb-26 5:00:00 AM ICT,5.2
26-Feb-26 5:30:00 AM ICT,5.2
26-Feb-26 6:00:00 AM ICT,5.2
26-Feb-26 6:30:00 AM ICT,5.2
26-Feb-26 7:00:00 AM ICT,5.2
26-Feb-26 7:30:00 AM ICT,5.2
26-Feb-26 8:00:00 AM ICT,5.2
26-Feb-26 8:30:00 AM ICT,5.2
26-Feb-26 9:00:00 AM ICT,5.2
26-Feb-26 9:30:00 AM ICT,5.2
26-Feb-26 10:00:00 AM ICT,5.2
26-Feb-26 10:30:00 AM ICT,5.2
26-Feb-26 11:00:00 AM ICT,5.2
26-Feb-26 11:30:00 AM ICT,5.2
26-Feb-26 12:00:00 PM ICT,5.2
26-Feb-26 12:30:00 PM ICT,5.2
26-Feb-26 1:00:00 PM ICT,5.2
26-Feb-26 1:30:00 PM ICT,5.2
26-Feb-26 2:00:00 PM ICT,5.2
26-Feb-26 2:30:00 PM ICT,5.2
26-Feb-26 3:00:00 PM ICT,5.2
26-Feb-26 3:30:00 PM ICT,5.2
26-Feb-26 4:00:00 PM ICT,5.2
26-Feb-26 4:30:00 PM ICT,5.2
26-Feb-26 5:00:00 PM ICT,5.2
26-Feb-26 5:30:00 PM ICT,5.2
26-Feb-26 6:00:00 PM ICT,5.2
26-Feb-26 6:30:00 PM ICT,5.1
26-Feb-26 7:00:00 PM ICT,5.2
26-Feb-26 7:30:00 PM ICT,5.2
26-Feb-26 8:00:00 PM ICT,5.2
26-Feb-26 8:30:00 PM ICT,5.2
26-Feb-26 9:00:00 PM ICT,5.2
26-Feb-26 9:30:00 PM ICT,5.2
26-Feb-26 10:00:00 PM ICT,5.2
26-Feb-26 10:30:00 PM ICT,5.2
26-Feb-26 11:00:00 PM ICT,5.2
26-Feb-26 11:30:00 PM ICT,5.2
27-Feb-26 12:00:00 AM ICT,5.2
27-Feb-26 12:30:00 AM ICT,5.2
27-Feb-26 1:00:00 AM ICT,5.2
27-Feb-26 1:30:00 AM ICT,5.2
27-Feb-26 2:30:00 AM ICT,5.2
27-Feb-26 3:00:00 AM ICT,5.2
27-Feb-26 3:30:00 AM ICT,5.2
27-Feb-26 4:00:00 AM ICT,5.2
27-Feb-26 4:30:00 AM ICT,5.2
27-Feb-26 5:00:00 AM ICT,5.2
27-Feb-26 5:30:00 AM ICT,5.2
27-Feb-26 6:00:00 AM ICT,5.2
27-Feb-26 6:30:00 AM ICT,5.2
27-Feb-26 7:00:00 AM ICT,5.2
27-Feb-26 7:30:00 AM ICT,5.2
27-Feb-26 8:00:00 AM ICT,5.2
27-Feb-26 8:30:00 AM ICT,5.2
27-Feb-26 9:00:00 AM ICT,5.2
27-Feb-26 9:30:00 AM ICT,5.2
27-Feb-26 10:00:00 AM ICT,5.2
27-Feb-26 10:30:00 AM ICT,5.2
27-Feb-26 11:00:00 AM ICT,5.2
27-Feb-26 11:30:00 AM ICT,5.2
27-Feb-26 12:00:00 PM ICT,5.2
27-Feb-26 12:30:00 PM ICT,5.2
27-Feb-26 1:00:00 PM ICT,5.2
27-Feb-26 1:30:00 PM ICT,5.2
27-Feb-26 2:00:00 PM ICT,5.2
27-Feb-26 2:30:00 PM ICT,5.2
27-Feb-26 3:00:00 PM ICT,5.2
27-Feb-26 3:30:00 PM ICT,5.2
27-Feb-26 4:00:00 PM ICT,5.2
27-Feb-26 4:30:00 PM ICT,5.2
27-Feb-26 5:00:00 PM ICT,5.2
27-Feb-26 5:30:00 PM ICT,5.2
27-Feb-26 6:00:00 PM ICT,5.2
27-Feb-26 6:30:00 PM ICT,5.2
27-Feb-26 7:00:00 PM ICT,5.2
27-Feb-26 7:30:00 PM ICT,5.2
27-Feb-26 8:00:00 PM ICT,5.2
27-Feb-26 8:30:00 PM ICT,5.2
27-Feb-26 9:00:00 PM ICT,5.2
27-Feb-26 9:30:00 PM ICT,5.2
27-Feb-26 10:00:00 PM ICT,5.2
27-Feb-26 10:30:00 PM ICT,5.2
27-Feb-26 11:00:00 PM ICT,5.2
27-Feb-26 11:30:00 PM ICT,5.2
28-Feb-26 12:00:00 AM ICT,5.2
28-Feb-26 12:30:00 AM ICT,5.2
28-Feb-26 1:00:00 AM ICT,5.2
28-Feb-26 1:30:00 AM ICT,5.2
28-Feb-26 2:00:00 AM ICT,5.2
28-Feb-26 2:30:00 AM ICT,5.2
28-Feb-26 3:00:00 AM ICT,5.2
28-Feb-26 3:30:00 AM ICT,5.2
28-Feb-26 4:00:00 AM ICT,5.2
28-Feb-26 4:30:00 AM ICT,5.2
28-Feb-26 5:00:00 AM ICT,5.2
28-Feb-26 5:30:00 AM ICT,5.2
28-Feb-26 6:00:00 AM ICT,5.2
28-Feb-26 6:30:00 AM ICT,5.2
28-Feb-26 7:00:00 AM ICT,5.2
28-Feb-26 7:30:00 AM ICT,5.2
28-Feb-26 8:00:00 AM ICT,5.2
28-Feb-26 8:30:00 AM ICT,5.2
28-Feb-26 9:00:00 AM ICT,5.2
28-Feb-26 9:30:00 AM ICT,5.2
28-Feb-26 10:00:00 AM ICT,5.2
28-Feb-26 10:30:00 AM ICT,5.2
28-Feb-26 11:00:00 AM ICT,5.2
28-Feb-26 11:30:00 AM ICT,5.2
28-Feb-26 12:00:00 PM ICT,5.2
28-Feb-26 12:30:00 PM ICT,5.2
28-Feb-26 1:00:00 PM ICT,5.2
28-Feb-26 1:30:00 PM ICT,5.2
28-Feb-26 2:00:00 PM ICT,5.2
28-Feb-26 2:30:00 PM ICT,5.2
28-Feb-26 3:00:00 PM ICT,5.2
28-Feb-26 3:30:00 PM ICT,5.2
28-Feb-26 4:00:00 PM ICT,5.2
28-Feb-26 4:30:00 PM ICT,5.2
28-Feb-26 5:00:00 PM ICT,5.2
28-Feb-26 5:30:00 PM ICT,5.2
28-Feb-26 6:00:00 PM ICT,5.2
28-Feb-26 6:30:00 PM ICT,5.2
28-Feb-26 7:00:00 PM ICT,5.2
28-Feb-26 7:30:00 PM ICT,5.2
28-Feb-26 8:00:00 PM ICT,3.8
28-Feb-26 8:30:00 PM ICT,0.0
28-Feb-26 9:00:00 PM ICT,0.0
28-Feb-26 9:30:00 PM ICT,0.0
28-Feb-26 10:00:00 PM ICT,0.0
28-Feb-26 10:30:00 PM ICT,0.0
28-Feb-26 11:00:00 PM ICT,0.0
28-Feb-26 11:30:00 PM ICT,0.0
01-Mar-26 12:00:00 AM ICT,0.0
01-Mar-26 12:30:00 AM ICT,0.0
01-Mar-26 1:00:00 AM ICT,0.0
01-Mar-26 1:30:00 AM ICT,0.0
01-Mar-26 2:00:00 AM ICT,0.0
01-Mar-26 2:30:00 AM ICT,0.0
01-Mar-26 3:00:00 AM ICT,0.0
01-Mar-26 3:30:00 AM ICT,0.0
01-Mar-26 4:00:00 AM ICT,0.0
01-Mar-26 4:30:00 AM ICT,0.0
01-Mar-26 5:00:00 AM ICT,0.0
01-Mar-26 5:30:00 AM ICT,0.0
01-Mar-26 6:00:00 AM ICT,0.0
01-Mar-26 6:30:00 AM ICT,0.0
01-Mar-26 7:00:00 AM ICT,0.0
01-Mar-26 7:30:00 AM ICT,0.0
01-Mar-26 8:00:00 AM ICT,0.0
01-Mar-26 8:30:00 AM ICT,0.0
01-Mar-26 9:00:00 AM ICT,0.0
01-Mar-26 9:30:00 AM ICT,0.0
01-Mar-26 10:00:00 AM ICT,0.0
01-Mar-26 10:30:00 AM ICT,0.0
01-Mar-26 11:00:00 AM ICT,0.0
01-Mar-26 11:30:00 AM ICT,2.6
01-Mar-26 12:00:00 PM ICT,5.2
01-Mar-26 12:30:00 PM ICT,5.2
01-Mar-26 1:00:00 PM ICT,5.2
01-Mar-26 1:30:00 PM ICT,5.2
01-Mar-26 2:00:00 PM ICT,5.2
01-Mar-26 2:30:00 PM ICT,5.2
01-Mar-26 3:00:00 PM ICT,5.2
01-Mar-26 3:30:00 PM ICT,5.2
01-Mar-26 4:00:00 PM ICT,5.2
01-Mar-26 4:30:00 PM ICT,5.2
01-Mar-26 5:00:00 PM ICT,5.2
01-Mar-26 5:30:00 PM ICT,5.2
01-Mar-26 6:00:00 PM ICT,5.2
01-Mar-26 6:30:00 PM ICT,5.2
01-Mar-26 7:00:00 PM ICT,5.2
01-Mar-26 7:30:00 PM ICT,5.2
01-Mar-26 8:00:00 PM ICT,5.2
01-Mar-26 8:30:00 PM ICT,5.2
01-Mar-26 9:00:00 PM ICT,5.2
01-Mar-26 9:30:00 PM ICT,5.2
01-Mar-26 10:00:00 PM ICT,5.2
01-Mar-26 10:30:00 PM ICT,5.2
01-Mar-26 11:00:00 PM ICT,5.2
01-Mar-26 11:30:00 PM ICT,5.2
02-Mar-26 12:00:00 AM ICT,5.2
02-Mar-26 12:30:00 AM ICT,5.2
02-Mar-26 1:00:00 AM ICT,5.2
02-Mar-26 1:30:00 AM ICT,5.2
02-Mar-26 2:00:00 AM ICT,5.2
02-Mar-26 2:30:00 AM ICT,5.2
02-Mar-26 3:00:00 AM ICT,5.2
02-Mar-26 3:30:00 AM ICT,5.2
02-Mar-26 4:00:00 AM ICT,5.2
02-Mar-26 4:30:00 AM ICT,5.2
02-Mar-26 5:00:00 AM ICT,5.2
02-Mar-26 5:30:00 AM ICT,5.2
02-Mar-26 6:00:00 AM ICT,5.2
02-Mar-26 6:30:00 AM ICT,5.2
02-Mar-26 7:00:00 AM ICT,5.2
02-Mar-26 7:30:00 AM ICT,5.2
02-Mar-26 8:00:00 AM ICT,5.2
02-Mar-26 8:30:00 AM ICT,5.2
02-Mar-26 9:00:00 AM ICT,5.2
02-Mar-26 9:30:00 AM ICT,5.2
02-Mar-26 10:00:00 AM ICT,5.2
02-Mar-26 10:30:00 AM ICT,5.2
02-Mar-26 11:00:00 AM ICT,5.2
02-Mar-26 11:30:00 AM ICT,5.2
02-Mar-26 12:00:00 PM ICT,5.2
02-Mar-26 12:30:00 PM ICT,5.2
02-Mar-26 1:00:00 PM ICT,5.2
02-Mar-26 1:30:00 PM ICT,5.2
02-Mar-26 2:00:00 PM ICT,5.2
02-Mar-26 2:30:00 PM ICT,5.2
02-Mar-26 3:00:00 PM ICT,5.2
02-Mar-26 3:30:00 PM ICT,5.2
02-Mar-26 4:00:00 PM ICT,5.2
02-Mar-26 4:30:00 PM ICT,5.2
02-Mar-26 5:00:00 PM ICT,5.2
02-Mar-26 5:30:00 PM ICT,5.2
02-Mar-26 6:00:00 PM ICT,5.2
02-Mar-26 6:30:00 PM ICT,5.2
02-Mar-26 7:00:00 PM ICT,5.2
02-Mar-26 7:30:00 PM ICT,5.2
02-Mar-26 8:00:00 PM ICT,5.2
02-Mar-26 8:30:00 PM ICT,5.2
02-Mar-26 9:00:00 PM ICT,5.2
02-Mar-26 9:30:00 PM ICT,5.2
02-Mar-26 10:00:00 PM ICT,5.2
02-Mar-26 10:30:00 PM ICT,5.2
02-Mar-26 11:00:00 PM ICT,5.2
02-Mar-26 11:30:00 PM ICT,5.2
03-Mar-26 12:00:00 AM ICT,5.2
03-Mar-26 12:30:00 AM ICT,5.2
03-Mar-26 1:00:00 AM ICT,5.2
03-Mar-26 1:30:00 AM ICT,5.2
03-Mar-26 2:00:00 AM ICT,5.2
03-Mar-26 2:30:00 AM ICT,5.2
03-Mar-26 3:00:00 AM ICT,5.2
03-Mar-26 3:30:00 AM ICT,5.2
03-Mar-26 4:00:00 AM ICT,5.2
03-Mar-26 4:30:00 AM ICT,5.2
03-Mar-26 5:00:00 AM ICT,5.2
03-Mar-26 5:30:00 AM ICT,5.2
03-Mar-26 6:00:00 AM ICT,5.2
03-Mar-26 6:30:00 AM ICT,5.2
03-Mar-26 7:00:00 AM ICT,5.2
03-Mar-26 7:30:00 AM ICT,5.2
03-Mar-26 8:00:00 AM ICT,5.2
03-Mar-26 8:30:00 AM ICT,5.2
03-Mar-26 9:00:00 AM ICT,5.2
03-Mar-26 9:30:00 AM ICT,5.2
03-Mar-26 10:00:00 AM ICT,5.2
03-Mar-26 10:30:00 AM ICT,5.2
03-Mar-26 11:00:00 AM ICT,5.2
03-Mar-26 11:30:00 AM ICT,5.2
03-Mar-26 12:00:00 PM ICT,5.2
03-Mar-26 12:30:00 PM ICT,5.2
03-Mar-26 1:00:00 PM ICT,5.2
03-Mar-26 1:30:00 PM ICT,5.2
03-Mar-26 2:00:00 PM ICT,5.2
03-Mar-26 2:30:00 PM ICT,5.2
03-Mar-26 3:00:00 PM ICT,5.2
03-Mar-26 3:30:00 PM ICT,5.2
03-Mar-26 4:00:00 PM ICT,5.2
03-Mar-26 4:30:00 PM ICT,5.2
03-Mar-26 5:00:00 PM ICT,5.2
03-Mar-26 5:30:00 PM ICT,5.2
03-Mar-26 6:00:00 PM ICT,5.2
03-Mar-26 6:30:00 PM ICT,5.2
03-Mar-26 7:00:00 PM ICT,5.2
03-Mar-26 7:30:00 PM ICT,5.2
03-Mar-26 8:00:00 PM ICT,5.2
03-Mar-26 8:30:00 PM ICT,5.2
03-Mar-26 9:00:00 PM ICT,5.2
03-Mar-26 9:30:00 PM ICT,5.2
03-Mar-26 10:00:00 PM ICT,5.2
03-Mar-26 10:30:00 PM ICT,5.2
03-Mar-26 11:00:00 PM ICT,5.2
03-Mar-26 11:30:00 PM ICT,5.2
04-Mar-26 12:00:00 AM ICT,5.2
04-Mar-26 12:30:00 AM ICT,5.2
04-Mar-26 1:00:00 AM ICT,5.2
04-Mar-26 1:30:00 AM ICT,5.2
04-Mar-26 2:00:00 AM ICT,5.2
04-Mar-26 2:30:00 AM ICT,5.2
04-Mar-26 3:00:00 AM ICT,5.2
04-Mar-26 3:30:00 AM ICT,5.2
04-Mar-26 4:00:00 AM ICT,5.2
04-Mar-26 4:30:00 AM ICT,5.2
04-Mar-26 5:00:00 AM ICT,5.2
04-Mar-26 5:30:00 AM ICT,5.2
04-Mar-26 6:00:00 AM ICT,5.2
04-Mar-26 6:30:00 AM ICT,5.2
04-Mar-26 7:00:00 AM ICT,5.2
04-Mar-26 7:30:00 AM ICT,5.2
04-Mar-26 8:00:00 AM ICT,5.2
04-Mar-26 8:30:00 AM ICT,5.2
04-Mar-26 9:00:00 AM ICT,5.2
04-Mar-26 9:30:00 AM ICT,5.2
04-Mar-26 10:00:00 AM ICT,5.2
04-Mar-26 10:30:00 AM ICT,5.2
04-Mar-26 11:00:00 AM ICT,5.2
04-Mar-26 11:30:00 AM ICT,5.2
04-Mar-26 12:00:00 PM ICT,5.2
04-Mar-26 12:30:00 PM ICT,5.2
04-Mar-26 1:00:00 PM ICT,5.2
04-Mar-26 1:30:00 PM ICT,5.2
04-Mar-26 2:00:00 PM ICT,5.2
04-Mar-26 2:30:00 PM ICT,5.2
04-Mar-26 3:00:00 PM ICT,5.2
04-Mar-26 3:30:00 PM ICT,5.2
04-Mar-26 4:00:00 PM ICT,5.2
04-Mar-26 4:30:00 PM ICT,5.2
04-Mar-26 5:00:00 PM ICT,5.2
04-Mar-26 5:30:00 PM ICT,5.2
04-Mar-26 6:00:00 PM ICT,5.2
04-Mar-26 6:30:00 PM ICT,5.2
04-Mar-26 7:00:00 PM ICT,5.2
04-Mar-26 7:30:00 PM ICT,5.2
04-Mar-26 8:00:00 PM ICT,5.2
04-Mar-26 8:30:00 PM ICT,5.2
04-Mar-26 9:00:00 PM ICT,5.2
04-Mar-26 9:30:00 PM ICT,5.2
04-Mar-26 10:00:00 PM ICT,5.2
04-Mar-26 10:30:00 PM ICT,5.2
04-Mar-26 11:00:00 PM ICT,5.2
04-Mar-26 11:30:00 PM ICT,5.2
05-Mar-26 12:00:00 AM ICT,5.2
05-Mar-26 12:30:00 AM ICT,5.2
05-Mar-26 1:00:00 AM ICT,5.2
05-Mar-26 1:30:00 AM ICT,5.2
05-Mar-26 2:00:00 AM ICT,5.2
05-Mar-26 2:30:00 AM ICT,5.2
05-Mar-26 3:00:00 AM ICT,5.2
05-Mar-26 3:30:00 AM ICT,5.2
05-Mar-26 4:00:00 AM ICT,5.2
05-Mar-26 4:30:00 AM ICT,5.2
05-Mar-26 5:00:00 AM ICT,5.2
05-Mar-26 5:30:00 AM ICT,5.2
05-Mar-26 6:00:00 AM ICT,5.2
05-Mar-26 6:30:00 AM ICT,5.2
05-Mar-26 7:00:00 AM ICT,5.2
05-Mar-26 7:30:00 AM ICT,5.2
05-Mar-26 8:00:00 AM ICT,5.2
05-Mar-26 8:30:00 AM ICT,5.2
05-Mar-26 9:00:00 AM ICT,5.2
05-Mar-26 9:30:00 AM ICT,5.2
05-Mar-26 10:00:00 AM ICT,5.2
05-Mar-26 10:30:00 AM ICT,5.2
05-Mar-26 11:00:00 AM ICT,5.2
05-Mar-26 11:30:00 AM ICT,5.2
05-Mar-26 12:00:00 PM ICT,5.2
05-Mar-26 12:30:00 PM ICT,5.2
05-Mar-26 1:00:00 PM ICT,5.2
05-Mar-26 1:30:00 PM ICT,5.2
05-Mar-26 2:00:00 PM ICT,5.2
05-Mar-26 2:30:00 PM ICT,5.2
05-Mar-26 3:00:00 PM ICT,5.2
05-Mar-26 3:30:00 PM ICT,5.2
05-Mar-26 4:00:00 PM ICT,5.2
05-Mar-26 4:30:00 PM ICT,5.2
05-Mar-26 5:00:00 PM ICT,5.2
05-Mar-26 5:30:00 PM ICT,5.2
05-Mar-26 6:00:00 PM ICT,5.2
05-Mar-26 6:30:00 PM ICT,5.2
05-Mar-26 7:00:00 PM ICT,5.2
05-Mar-26 7:30:00 PM ICT,5.2
05-Mar-26 8:00:00 PM ICT,5.2
05-Mar-26 8:30:00 PM ICT,5.2
05-Mar-26 9:00:00 PM ICT,5.2
05-Mar-26 9:30:00 PM ICT,5.2
05-Mar-26 10:00:00 PM ICT,5.2
05-Mar-26 10:30:00 PM ICT,5.2
05-Mar-26 11:00:00 PM ICT,5.2
05-Mar-26 11:30:00 PM ICT,5.2
06-Mar-26 12:00:00 AM ICT,5.2
06-Mar-26 12:30:00 AM ICT,5.2
06-Mar-26 1:00:00 AM ICT,5.2
06-Mar-26 1:30:00 AM ICT,5.2
06-Mar-26 2:00:00 AM ICT,5.2
06-Mar-26 2:30:00 AM ICT,5.2
06-Mar-26 3:00:00 AM ICT,5.2
06-Mar-26 3:30:00 AM ICT,5.2
06-Mar-26 4:00:00 AM ICT,5.2
06-Mar-26 4:30:00 AM ICT,5.2
06-Mar-26 5:00:00 AM ICT,5.2
06-Mar-26 5:30:00 AM ICT,5.2
06-Mar-26 6:00:00 AM ICT,5.2
06-Mar-26 6:30:00 AM ICT,5.2
06-Mar-26 7:00:00 AM ICT,5.2
06-Mar-26 7:30:00 AM ICT,5.2
06-Mar-26 8:00:00 AM ICT,5.2
06-Mar-26 8:30:00 AM ICT,5.2
06-Mar-26 9:00:00 AM ICT,5.2
06-Mar-26 9:30:00 AM ICT,5.2
06-Mar-26 10:00:00 AM ICT,5.2
06-Mar-26 10:30:00 AM ICT,5.2
06-Mar-26 11:00:00 AM ICT,5.2
06-Mar-26 11:30:00 AM ICT,5.2
06-Mar-26 12:00:00 PM ICT,5.2
06-Mar-26 12:30:00 PM ICT,5.2
06-Mar-26 1:00:00 PM ICT,5.2
06-Mar-26 1:30:00 PM ICT,5.2
06-Mar-26 2:00:00 PM ICT,5.2
06-Mar-26 2:30:00 PM ICT,5.2
06-Mar-26 3:00:00 PM ICT,5.2
06-Mar-26 3:30:00 PM ICT,5.2
06-Mar-26 4:00:00 PM ICT,5.2
06-Mar-26 4:30:00 PM ICT,5.2
06-Mar-26 5:00:00 PM ICT,5.2
06-Mar-26 5:30:00 PM ICT,5.1
06-Mar-26 6:00:00 PM ICT,5.2
06-Mar-26 6:30:00 PM ICT,5.2
06-Mar-26 7:00:00 PM ICT,5.2
06-Mar-26 7:30:00 PM ICT,5.2
06-Mar-26 8:00:00 PM ICT,5.2
06-Mar-26 8:30:00 PM ICT,5.2
06-Mar-26 9:00:00 PM ICT,5.2
06-Mar-26 9:30:00 PM ICT,5.2
06-Mar-26 10:00:00 PM ICT,5.2
06-Mar-26 10:30:00 PM ICT,5.2
06-Mar-26 11:00:00 PM ICT,5.2
06-Mar-26 11:30:00 PM ICT,5.2
07-Mar-26 12:00:00 AM ICT,5.2
07-Mar-26 12:30:00 AM ICT,5.2
07-Mar-26 1:00:00 AM ICT,5.2
07-Mar-26 1:30:00 AM ICT,5.2
07-Mar-26 2:00:00 AM ICT,5.2
07-Mar-26 2:30:00 AM ICT,5.2
07-Mar-26 3:00:00 AM ICT,5.2
07-Mar-26 3:30:00 AM ICT,5.2
07-Mar-26 4:00:00 AM ICT,5.2
07-Mar-26 4:30:00 AM ICT,5.2
07-Mar-26 5:00:00 AM ICT,5.2
07-Mar-26 5:30:00 AM ICT,5.2
07-Mar-26 6:00:00 AM ICT,5.2
07-Mar-26 6:30:00 AM ICT,5.2
07-Mar-26 7:00:00 AM ICT,5.2
07-Mar-26 7:30:00 AM ICT,5.2
07-Mar-26 8:00:00 AM ICT,5.2
07-Mar-26 8:30:00 AM ICT,5.2
07-Mar-26 9:00:00 AM ICT,5.2
07-Mar-26 9:30:00 AM ICT,5.2
07-Mar-26 10:00:00 AM ICT,5.2
07-Mar-26 10:30:00 AM ICT,5.2
07-Mar-26 11:00:00 AM ICT,5.2
07-Mar-26 11:30:00 AM ICT,5.2
07-Mar-26 12:00:00 PM ICT,5.2
07-Mar-26 12:30:00 PM ICT,5.2
07-Mar-26 1:00:00 PM ICT,5.2
07-Mar-26 1:30:00 PM ICT,5.2
07-Mar-26 2:00:00 PM ICT,5.2
07-Mar-26 2:30:00 PM ICT,5.2
07-Mar-26 3:00:00 PM ICT,5.2
07-Mar-26 3:30:00 PM ICT,5.2
07-Mar-26 4:00:00 PM ICT,5.2
07-Mar-26 4:30:00 PM ICT,5.2
07-Mar-26 5:00:00 PM ICT,5.2
07-Mar-26 5:30:00 PM ICT,5.2
07-Mar-26 6:00:00 PM ICT,5.2
07-Mar-26 6:30:00 PM ICT,5.2
07-Mar-26 7:00:00 PM ICT,5.2
07-Mar-26 7:30:00 PM ICT,5.2
07-Mar-26 8:00:00 PM ICT,5.2
07-Mar-26 8:30:00 PM ICT,5.2
07-Mar-26 9:00:00 PM ICT,5.2
07-Mar-26 9:30:00 PM ICT,5.2
07-Mar-26 10:00:00 PM ICT,5.2
07-Mar-26 10:30:00 PM ICT,5.2
07-Mar-26 11:00:00 PM ICT,5.2
07-Mar-26 11:30:00 PM ICT,5.2
08-Mar-26 12:00:00 AM ICT,5.2
08-Mar-26 12:30:00 AM ICT,5.2
08-Mar-26 1:00:00 AM ICT,5.2
08-Mar-26 1:30:00 AM ICT,5.2
08-Mar-26 2:00:00 AM ICT,5.2
08-Mar-26 2:30:00 AM ICT,5.2
08-Mar-26 3:00:00 AM ICT,5.2
08-Mar-26 3:30:00 AM ICT,5.2
08-Mar-26 4:00:00 AM ICT,5.2
08-Mar-26 4:30:00 AM ICT,5.2
08-Mar-26 5:00:00 AM ICT,5.2
08-Mar-26 5:30:00 AM ICT,5.2
08-Mar-26 6:00:00 AM ICT,5.2
08-Mar-26 6:30:00 AM ICT,5.2
08-Mar-26 7:00:00 AM ICT,5.2
08-Mar-26 7:30:00 AM ICT,5.2
