,,,,,,,,,
,Channel Runtime,,,,,,,,
,,,,,,,,,
,Report Generation Time:,,"Friday, March 27, 2026 9:59 AM",,,,,,
,,,,,,,,,
,Site:,,Untitled,,,,,,
,,,,,,,,,
,Reporting Period Start Time:,,"Thursday, January 1, 2026 12:00 AM",,,,,,
,,,,,,,,,
,Reporting Period End Time:,,"Friday, March 27, 2026 9:59 AM",,,,,,
,,,,,,,,,
,Reporting Period Duration:,,12 weeks 1 day,,,,,,
,,,,,,,,,
,Fixture Name,Area Name,,Circuit Name,Hours On In Period,,Notional Energy (kWh),Hours On Running Total,Lamp Life Remaining
,Area 10 LCP-IW(OF)-01,,,,,,,,
,Box:4 PC:1,Area 4 LCP-HR-01,,S11,No data,,8.625,No data,"20,000"
,Box:4 PC:1,Area 4 LCP-HR-01,,S11,No data,,8.625,No data,"20,000"
,Box:4 PC:1,Area 4 LCP-HR-01,,S11,No data,,8.625,No data,"20,000"
,Box:4 PC:1,Area 4 LCP-HR-01,,S11,No data,,8.625,No data,"20,000"
,Box:4 PC:1,Area 4 LCP-HR-01,,S11,No data,,8.625,No data,"20,000"
,Box:4 PC:1,Area 4 LCP-HR-01,,S11,No data,,8.625,No data,"20,000"
,Box:4 PC:5,Area 4 LCP-HR-01,,W11,No data,,11.513,No data,"20,000"
,Box:4 PC:6,Area 4 LCP-HR-01,,Y11,No data,,11.513,No data,"20,000"
,Box:4 PC:6,Area 4 LCP-HR-01,,Y11,No data,,11.513,No data,"20,000"
,Box:4 PC:6,Area 4 LCP-HR-01,,Y11,No data,,11.513,No data,"20,000"
,Box:4 PC:6,Area 4 LCP-HR-01,,Y11,No data,,11.513,No data,"20,000"
,Box:4 PC:7,Area 4 LCP-HR-01,,Z11,No data,,11.513,No data,"20,000"
,Box:4 PC:7,Area 4 LCP-HR-01,,Z11,No data,,11.513,No data,"20,000"
,Box:4 PC:7,Area 4 LCP-HR-01,,Z11,No data,,11.513,No data,"20,000"
,Box:4 PC:7,Area 4 LCP-HR-01,,Z11,No data,,11.513,No data,"20,000"
,Box:4 PC:7,Area 4 LCP-HR-01,,Z11,No data,,11.513,No data,"20,000"
,Box:4 PC:7,Area 4 LCP-HR-01,,Z11,No data,,11.513,No data,"20,000"
,Box:4 PC:7,Area 4 LCP-HR-01,,Z11,No data,,11.513,No data,"20,000"
,Box:4 PC:8,Area 4 LCP-HR-01,,A1,No data,,11.513,No data,"20,000"
,Box:4 PC:8,Area 4 LCP-HR-01,,A1,No data,,11.513,No data,"20,000"
,Box:4 PC:8,Area 4 LCP-HR-01,,A1,No data,,11.513,No data,"20,000"
,Box:4 PC:8,Area 4 LCP-HR-01,,A1,No data,,11.513,No data,"20,000"
,Box:4 PC:8,Area 4 LCP-HR-01,,A1,No data,,11.513,No data,"20,000"
,Box:4 PC:8,Area 4 LCP-HR-01,,A1,No data,,11.513,No data,"20,000"
,Box:4 PC:8,Area 4 LCP-HR-01,,A1,No data,,11.513,No data,"20,000"
,Box:4 PC:8,Area 4 LCP-HR-01,,A1,No data,,11.513,No data,"20,000"
,Box:4 PC:8,Area 4 LCP-HR-01,,A1,No data,,11.513,No data,"20,000"
,Box:4 PC:8,Area 4 LCP-HR-01,,A1,No data,,11.513,No data,"20,000"
,Box:4 PC:8,Area 4 LCP-HR-01,,A1,No data,,11.513,No data,"20,000"
,Box:4 PC:8,Area 4 LCP-HR-01,,A1,No data,,11.513,No data,"20,000"
