Timestamp,PT102ROWaterSupply_Pres(bar)
24-Feb-26 3:00:00 AM ICT,5.9
24-Feb-26 3:30:00 AM ICT,5.9
24-Feb-26 4:00:00 AM ICT,5.9
24-Feb-26 4:30:00 AM ICT,5.5
24-Feb-26 5:00:00 AM ICT,5.9
24-Feb-26 5:30:00 AM ICT,6.0
24-Feb-26 6:00:00 AM ICT,5.7
24-Feb-26 6:30:00 AM ICT,6.0
24-Feb-26 7:00:00 AM ICT,5.7
24-Feb-26 7:30:00 AM ICT,6.0
24-Feb-26 8:00:00 AM ICT,5.7
24-Feb-26 8:30:00 AM ICT,6.0
24-Feb-26 9:00:00 AM ICT,6.2
24-Feb-26 9:30:00 AM ICT,5.9
24-Feb-26 10:00:00 AM ICT,5.4
24-Feb-26 10:30:00 AM ICT,6.3
24-Feb-26 11:00:00 AM ICT,5.8
24-Feb-26 11:30:00 AM ICT,6.4
24-Feb-26 12:00:00 PM ICT,5.6
24-Feb-26 12:30:00 PM ICT,5.6
24-Feb-26 1:00:00 PM ICT,6.0
24-Feb-26 1:30:00 PM ICT,5.5
24-Feb-26 2:00:00 PM ICT,5.9
24-Feb-26 2:30:00 PM ICT,5.4
24-Feb-26 3:00:00 PM ICT,5.6
24-Feb-26 3:30:00 PM ICT,5.7
24-Feb-26 4:00:00 PM ICT,5.6
24-Feb-26 4:30:00 PM ICT,5.2
24-Feb-26 5:00:00 PM ICT,5.5
24-Feb-26 5:30:00 PM ICT,5.5
24-Feb-26 6:00:00 PM ICT,5.5
24-Feb-26 6:30:00 PM ICT,5.5
24-Feb-26 7:00:00 PM ICT,5.5
24-Feb-26 7:30:00 PM ICT,5.5
24-Feb-26 8:00:00 PM ICT,5.5
24-Feb-26 8:30:00 PM ICT,5.5
24-Feb-26 9:00:00 PM ICT,5.5
24-Feb-26 9:30:00 PM ICT,5.5
24-Feb-26 10:00:00 PM ICT,5.4
24-Feb-26 10:30:00 PM ICT,5.4
24-Feb-26 11:00:00 PM ICT,5.6
24-Feb-26 11:30:00 PM ICT,5.8
25-Feb-26 12:00:00 AM ICT,6.2
25-Feb-26 12:30:00 AM ICT,6.4
25-Feb-26 1:00:00 AM ICT,5.7
25-Feb-26 1:30:00 AM ICT,5.7
25-Feb-26 2:00:00 AM ICT,5.5
25-Feb-26 2:30:00 AM ICT,5.5
25-Feb-26 3:00:00 AM ICT,5.7
25-Feb-26 3:30:00 AM ICT,6.3
25-Feb-26 4:00:00 AM ICT,5.7
25-Feb-26 4:30:00 AM ICT,5.5
25-Feb-26 5:00:00 AM ICT,5.5
25-Feb-26 5:30:00 AM ICT,6.4
25-Feb-26 6:00:00 AM ICT,5.6
25-Feb-26 6:30:00 AM ICT,5.5
25-Feb-26 7:00:00 AM ICT,5.8
25-Feb-26 7:30:00 AM ICT,6.1
25-Feb-26 8:00:00 AM ICT,5.5
25-Feb-26 8:30:00 AM ICT,5.9
25-Feb-26 9:00:00 AM ICT,5.7
25-Feb-26 9:30:00 AM ICT,5.5
25-Feb-26 10:00:00 AM ICT,5.7
25-Feb-26 10:30:00 AM ICT,6.4
25-Feb-26 11:00:00 AM ICT,5.5
25-Feb-26 11:30:00 AM ICT,5.8
25-Feb-26 12:00:00 PM ICT,6.3
25-Feb-26 12:30:00 PM ICT,5.9
25-Feb-26 1:00:00 PM ICT,5.5
25-Feb-26 1:30:00 PM ICT,5.5
25-Feb-26 2:00:00 PM ICT,5.6
25-Feb-26 2:30:00 PM ICT,6.3
25-Feb-26 3:00:00 PM ICT,5.7
25-Feb-26 3:30:00 PM ICT,5.6
25-Feb-26 4:00:00 PM ICT,5.5
25-Feb-26 4:30:00 PM ICT,5.5
25-Feb-26 5:00:00 PM ICT,5.5
25-Feb-26 5:30:00 PM ICT,5.6
25-Feb-26 6:00:00 PM ICT,5.5
25-Feb-26 6:30:00 PM ICT,5.8
25-Feb-26 7:00:00 PM ICT,5.9
25-Feb-26 7:30:00 PM ICT,5.6
25-Feb-26 8:00:00 PM ICT,5.5
25-Feb-26 8:30:00 PM ICT,6.2
25-Feb-26 9:00:00 PM ICT,5.5
25-Feb-26 9:30:00 PM ICT,5.8
25-Feb-26 10:00:00 PM ICT,6.0
25-Feb-26 10:30:00 PM ICT,5.6
25-Feb-26 11:00:00 PM ICT,5.8
25-Feb-26 11:30:00 PM ICT,6.1
26-Feb-26 12:00:00 AM ICT,5.5
26-Feb-26 12:30:00 AM ICT,6.2
26-Feb-26 1:00:00 AM ICT,5.6
26-Feb-26 1:30:00 AM ICT,5.8
26-Feb-26 2:00:00 AM ICT,5.8
26-Feb-26 2:30:00 AM ICT,5.5
26-Feb-26 3:00:00 AM ICT,6.1
26-Feb-26 3:30:00 AM ICT,5.6
26-Feb-26 4:00:00 AM ICT,5.8
26-Feb-26 4:30:00 AM ICT,5.9
26-Feb-26 5:00:00 AM ICT,5.6
26-Feb-26 5:30:00 AM ICT,6.0
26-Feb-26 6:00:00 AM ICT,5.7
26-Feb-26 6:30:00 AM ICT,6.0
26-Feb-26 7:00:00 AM ICT,5.8
26-Feb-26 7:30:00 AM ICT,5.7
26-Feb-26 8:00:00 AM ICT,5.9
26-Feb-26 8:30:00 AM ICT,5.7
26-Feb-26 9:00:00 AM ICT,5.9
26-Feb-26 9:30:00 AM ICT,5.7
26-Feb-26 10:00:00 AM ICT,5.8
26-Feb-26 10:30:00 AM ICT,6.1
26-Feb-26 11:00:00 AM ICT,5.5
26-Feb-26 11:30:00 AM ICT,6.1
26-Feb-26 12:00:00 PM ICT,5.5
26-Feb-26 12:30:00 PM ICT,6.1
26-Feb-26 1:00:00 PM ICT,5.6
26-Feb-26 1:30:00 PM ICT,5.5
26-Feb-26 2:00:00 PM ICT,6.0
26-Feb-26 2:30:00 PM ICT,6.1
26-Feb-26 3:00:00 PM ICT,5.5
26-Feb-26 3:30:00 PM ICT,5.7
26-Feb-26 4:00:00 PM ICT,6.0
26-Feb-26 4:30:00 PM ICT,5.6
26-Feb-26 5:00:00 PM ICT,5.5
26-Feb-26 5:30:00 PM ICT,6.2
26-Feb-26 6:00:00 PM ICT,5.5
26-Feb-26 6:30:00 PM ICT,6.3
26-Feb-26 7:00:00 PM ICT,5.5
26-Feb-26 7:30:00 PM ICT,6.0
26-Feb-26 8:00:00 PM ICT,5.5
26-Feb-26 8:30:00 PM ICT,5.9
26-Feb-26 9:00:00 PM ICT,5.6
26-Feb-26 9:30:00 PM ICT,5.8
26-Feb-26 10:00:00 PM ICT,5.7
26-Feb-26 10:30:00 PM ICT,5.5
26-Feb-26 11:00:00 PM ICT,5.8
26-Feb-26 11:30:00 PM ICT,5.8
27-Feb-26 12:00:00 AM ICT,5.7
27-Feb-26 12:30:00 AM ICT,5.8
27-Feb-26 1:00:00 AM ICT,5.6
27-Feb-26 1:30:00 AM ICT,5.9
27-Feb-26 2:30:00 AM ICT,5.5
27-Feb-26 3:00:00 AM ICT,5.8
27-Feb-26 3:30:00 AM ICT,5.7
27-Feb-26 4:00:00 AM ICT,5.7
27-Feb-26 4:30:00 AM ICT,5.9
27-Feb-26 5:00:00 AM ICT,5.6
27-Feb-26 5:30:00 AM ICT,5.8
27-Feb-26 6:00:00 AM ICT,5.6
27-Feb-26 6:30:00 AM ICT,5.6
27-Feb-26 7:00:00 AM ICT,5.7
27-Feb-26 7:30:00 AM ICT,5.6
27-Feb-26 8:00:00 AM ICT,6.0
27-Feb-26 8:30:00 AM ICT,5.9
27-Feb-26 9:00:00 AM ICT,5.5
27-Feb-26 9:30:00 AM ICT,6.0
27-Feb-26 10:00:00 AM ICT,5.9
27-Feb-26 10:30:00 AM ICT,6.6
27-Feb-26 11:00:00 AM ICT,7.6
27-Feb-26 11:30:00 AM ICT,7.5
27-Feb-26 12:00:00 PM ICT,7.5
27-Feb-26 12:30:00 PM ICT,7.5
27-Feb-26 1:00:00 PM ICT,7.5
27-Feb-26 1:30:00 PM ICT,7.5
27-Feb-26 2:00:00 PM ICT,7.5
27-Feb-26 2:30:00 PM ICT,7.4
27-Feb-26 3:00:00 PM ICT,7.4
27-Feb-26 3:30:00 PM ICT,7.4
27-Feb-26 4:00:00 PM ICT,7.3
27-Feb-26 4:30:00 PM ICT,7.4
27-Feb-26 5:00:00 PM ICT,7.4
27-Feb-26 5:30:00 PM ICT,7.4
27-Feb-26 6:00:00 PM ICT,7.4
27-Feb-26 6:30:00 PM ICT,7.4
27-Feb-26 7:00:00 PM ICT,7.5
27-Feb-26 7:30:00 PM ICT,7.2
27-Feb-26 8:00:00 PM ICT,7.4
27-Feb-26 8:30:00 PM ICT,0.5
27-Feb-26 9:00:00 PM ICT,0.4
27-Feb-26 9:30:00 PM ICT,0.3
27-Feb-26 10:00:00 PM ICT,0.3
27-Feb-26 10:30:00 PM ICT,0.2
27-Feb-26 11:00:00 PM ICT,0.2
27-Feb-26 11:30:00 PM ICT,0.1
28-Feb-26 12:00:00 AM ICT,0.1
28-Feb-26 12:30:00 AM ICT,0.1
28-Feb-26 1:00:00 AM ICT,0.0
28-Feb-26 1:30:00 AM ICT,0.0
28-Feb-26 2:00:00 AM ICT,0.0
28-Feb-26 2:30:00 AM ICT,0.0
28-Feb-26 3:00:00 AM ICT,0.0
28-Feb-26 3:30:00 AM ICT,0.0
28-Feb-26 4:00:00 AM ICT,0.0
28-Feb-26 4:30:00 AM ICT,0.0
28-Feb-26 5:00:00 AM ICT,0.0
28-Feb-26 5:30:00 AM ICT,0.0
28-Feb-26 6:00:00 AM ICT,0.0
28-Feb-26 6:30:00 AM ICT,0.0
28-Feb-26 7:00:00 AM ICT,0.0
28-Feb-26 7:30:00 AM ICT,0.0
28-Feb-26 8:00:00 AM ICT,0.0
28-Feb-26 8:30:00 AM ICT,0.0
28-Feb-26 9:00:00 AM ICT,0.0
28-Feb-26 9:30:00 AM ICT,0.0
28-Feb-26 10:00:00 AM ICT,0.0
28-Feb-26 10:30:00 AM ICT,0.0
28-Feb-26 11:00:00 AM ICT,0.0
28-Feb-26 11:30:00 AM ICT,0.0
28-Feb-26 12:00:00 PM ICT,0.0
28-Feb-26 12:30:00 PM ICT,0.0
28-Feb-26 1:00:00 PM ICT,0.0
28-Feb-26 1:30:00 PM ICT,0.0
28-Feb-26 2:00:00 PM ICT,0.0
28-Feb-26 2:30:00 PM ICT,0.0
28-Feb-26 3:00:00 PM ICT,0.0
28-Feb-26 3:30:00 PM ICT,0.0
28-Feb-26 4:00:00 PM ICT,0.0
28-Feb-26 4:30:00 PM ICT,0.0
28-Feb-26 5:00:00 PM ICT,0.0
28-Feb-26 5:30:00 PM ICT,0.0
28-Feb-26 6:00:00 PM ICT,0.0
28-Feb-26 6:30:00 PM ICT,0.0
28-Feb-26 7:00:00 PM ICT,0.0
28-Feb-26 7:30:00 PM ICT,0.0
28-Feb-26 8:00:00 PM ICT,0.0
28-Feb-26 8:30:00 PM ICT,0.0
28-Feb-26 9:00:00 PM ICT,0.0
28-Feb-26 9:30:00 PM ICT,0.0
28-Feb-26 10:00:00 PM ICT,0.0
28-Feb-26 10:30:00 PM ICT,0.0
28-Feb-26 11:00:00 PM ICT,0.0
28-Feb-26 11:30:00 PM ICT,0.0
01-Mar-26 12:00:00 AM ICT,0.0
01-Mar-26 12:30:00 AM ICT,0.0
01-Mar-26 1:00:00 AM ICT,0.0
01-Mar-26 1:30:00 AM ICT,0.0
01-Mar-26 2:00:00 AM ICT,0.0
01-Mar-26 2:30:00 AM ICT,0.0
01-Mar-26 3:00:00 AM ICT,0.0
01-Mar-26 3:30:00 AM ICT,0.0
01-Mar-26 4:00:00 AM ICT,0.0
01-Mar-26 4:30:00 AM ICT,0.0
01-Mar-26 5:00:00 AM ICT,0.0
01-Mar-26 5:30:00 AM ICT,0.0
01-Mar-26 6:00:00 AM ICT,0.0
01-Mar-26 6:30:00 AM ICT,0.0
01-Mar-26 7:00:00 AM ICT,0.0
01-Mar-26 7:30:00 AM ICT,0.0
01-Mar-26 8:00:00 AM ICT,0.0
01-Mar-26 8:30:00 AM ICT,0.0
01-Mar-26 9:00:00 AM ICT,0.0
01-Mar-26 9:30:00 AM ICT,0.0
01-Mar-26 10:00:00 AM ICT,0.0
01-Mar-26 10:30:00 AM ICT,0.0
01-Mar-26 11:00:00 AM ICT,6.2
01-Mar-26 11:30:00 AM ICT,5.6
01-Mar-26 12:00:00 PM ICT,4.1
01-Mar-26 12:30:00 PM ICT,3.5
01-Mar-26 1:00:00 PM ICT,3.0
01-Mar-26 1:30:00 PM ICT,2.7
01-Mar-26 2:00:00 PM ICT,2.4
01-Mar-26 2:30:00 PM ICT,4.0
01-Mar-26 3:00:00 PM ICT,6.0
01-Mar-26 3:30:00 PM ICT,5.6
01-Mar-26 4:00:00 PM ICT,5.6
01-Mar-26 4:30:00 PM ICT,5.6
01-Mar-26 5:00:00 PM ICT,6.0
01-Mar-26 5:30:00 PM ICT,6.0
01-Mar-26 6:00:00 PM ICT,5.7
01-Mar-26 6:30:00 PM ICT,5.8
01-Mar-26 7:00:00 PM ICT,5.6
01-Mar-26 7:30:00 PM ICT,5.8
01-Mar-26 8:00:00 PM ICT,6.0
01-Mar-26 8:30:00 PM ICT,5.6
01-Mar-26 9:00:00 PM ICT,5.8
01-Mar-26 9:30:00 PM ICT,5.6
01-Mar-26 10:00:00 PM ICT,5.6
01-Mar-26 10:30:00 PM ICT,6.0
01-Mar-26 11:00:00 PM ICT,5.6
01-Mar-26 11:30:00 PM ICT,6.0
02-Mar-26 12:00:00 AM ICT,5.6
02-Mar-26 12:30:00 AM ICT,5.9
02-Mar-26 1:00:00 AM ICT,5.6
02-Mar-26 1:30:00 AM ICT,6.0
02-Mar-26 2:00:00 AM ICT,5.5
02-Mar-26 2:30:00 AM ICT,6.0
02-Mar-26 3:00:00 AM ICT,5.8
02-Mar-26 3:30:00 AM ICT,5.8
02-Mar-26 4:00:00 AM ICT,5.5
02-Mar-26 4:30:00 AM ICT,6.0
02-Mar-26 5:00:00 AM ICT,6.0
02-Mar-26 5:30:00 AM ICT,5.6
02-Mar-26 6:00:00 AM ICT,5.5
02-Mar-26 6:30:00 AM ICT,5.8
02-Mar-26 7:00:00 AM ICT,5.7
02-Mar-26 7:30:00 AM ICT,5.5
02-Mar-26 8:00:00 AM ICT,6.0
02-Mar-26 8:30:00 AM ICT,5.7
02-Mar-26 9:00:00 AM ICT,5.6
02-Mar-26 9:30:00 AM ICT,5.8
02-Mar-26 10:00:00 AM ICT,5.7
02-Mar-26 10:30:00 AM ICT,5.8
02-Mar-26 11:00:00 AM ICT,5.6
02-Mar-26 11:30:00 AM ICT,5.7
02-Mar-26 12:00:00 PM ICT,6.0
02-Mar-26 12:30:00 PM ICT,5.8
02-Mar-26 1:00:00 PM ICT,5.6
02-Mar-26 1:30:00 PM ICT,5.6
02-Mar-26 2:00:00 PM ICT,5.9
02-Mar-26 2:30:00 PM ICT,5.8
02-Mar-26 3:00:00 PM ICT,5.7
02-Mar-26 3:30:00 PM ICT,5.7
02-Mar-26 4:00:00 PM ICT,5.6
02-Mar-26 4:30:00 PM ICT,5.6
02-Mar-26 5:00:00 PM ICT,5.5
02-Mar-26 5:30:00 PM ICT,5.6
02-Mar-26 6:00:00 PM ICT,5.5
02-Mar-26 6:30:00 PM ICT,5.8
02-Mar-26 7:00:00 PM ICT,6.0
02-Mar-26 7:30:00 PM ICT,6.0
02-Mar-26 8:00:00 PM ICT,5.7
02-Mar-26 8:30:00 PM ICT,5.6
02-Mar-26 9:00:00 PM ICT,6.0
02-Mar-26 9:30:00 PM ICT,5.6
02-Mar-26 10:00:00 PM ICT,5.5
02-Mar-26 10:30:00 PM ICT,5.8
02-Mar-26 11:00:00 PM ICT,6.0
02-Mar-26 11:30:00 PM ICT,6.0
03-Mar-26 12:00:00 AM ICT,5.7
03-Mar-26 12:30:00 AM ICT,5.6
03-Mar-26 1:00:00 AM ICT,5.7
03-Mar-26 1:30:00 AM ICT,5.6
03-Mar-26 2:00:00 AM ICT,5.5
03-Mar-26 2:30:00 AM ICT,5.9
03-Mar-26 3:00:00 AM ICT,5.7
03-Mar-26 3:30:00 AM ICT,5.9
03-Mar-26 4:00:00 AM ICT,5.6
03-Mar-26 4:30:00 AM ICT,5.5
03-Mar-26 5:00:00 AM ICT,5.8
03-Mar-26 5:30:00 AM ICT,5.6
03-Mar-26 6:00:00 AM ICT,5.6
03-Mar-26 6:30:00 AM ICT,5.5
03-Mar-26 7:00:00 AM ICT,6.0
03-Mar-26 7:30:00 AM ICT,5.8
03-Mar-26 8:00:00 AM ICT,5.6
03-Mar-26 8:30:00 AM ICT,5.5
03-Mar-26 9:00:00 AM ICT,6.0
03-Mar-26 9:30:00 AM ICT,5.6
03-Mar-26 10:00:00 AM ICT,5.6
03-Mar-26 10:30:00 AM ICT,5.5
03-Mar-26 11:00:00 AM ICT,5.9
03-Mar-26 11:30:00 AM ICT,5.7
03-Mar-26 12:00:00 PM ICT,5.9
03-Mar-26 12:30:00 PM ICT,6.0
03-Mar-26 1:00:00 PM ICT,5.5
03-Mar-26 1:30:00 PM ICT,5.9
03-Mar-26 2:00:00 PM ICT,6.0
03-Mar-26 2:30:00 PM ICT,5.6
03-Mar-26 3:00:00 PM ICT,5.7
03-Mar-26 3:30:00 PM ICT,5.6
03-Mar-26 4:00:00 PM ICT,5.8
03-Mar-26 4:30:00 PM ICT,6.0
03-Mar-26 5:00:00 PM ICT,5.8
03-Mar-26 5:30:00 PM ICT,5.8
03-Mar-26 6:00:00 PM ICT,5.6
03-Mar-26 6:30:00 PM ICT,5.7
03-Mar-26 7:00:00 PM ICT,6.0
03-Mar-26 7:30:00 PM ICT,5.6
03-Mar-26 8:00:00 PM ICT,6.0
03-Mar-26 8:30:00 PM ICT,5.6
03-Mar-26 9:00:00 PM ICT,5.5
03-Mar-26 9:30:00 PM ICT,6.0
03-Mar-26 10:00:00 PM ICT,5.6
03-Mar-26 10:30:00 PM ICT,6.0
03-Mar-26 11:00:00 PM ICT,5.5
03-Mar-26 11:30:00 PM ICT,6.0
04-Mar-26 12:00:00 AM ICT,5.6
04-Mar-26 12:30:00 AM ICT,6.0
04-Mar-26 1:00:00 AM ICT,5.5
04-Mar-26 1:30:00 AM ICT,6.0
04-Mar-26 2:00:00 AM ICT,5.6
04-Mar-26 2:30:00 AM ICT,6.0
04-Mar-26 3:00:00 AM ICT,5.5
04-Mar-26 3:30:00 AM ICT,6.0
04-Mar-26 4:00:00 AM ICT,5.7
04-Mar-26 4:30:00 AM ICT,5.9
04-Mar-26 5:00:00 AM ICT,5.5
04-Mar-26 5:30:00 AM ICT,6.0
04-Mar-26 6:00:00 AM ICT,5.8
04-Mar-26 6:30:00 AM ICT,5.6
04-Mar-26 7:00:00 AM ICT,5.9
04-Mar-26 7:30:00 AM ICT,6.0
04-Mar-26 8:00:00 AM ICT,5.5
04-Mar-26 8:30:00 AM ICT,6.0
04-Mar-26 9:00:00 AM ICT,5.9
04-Mar-26 9:30:00 AM ICT,5.7
04-Mar-26 10:00:00 AM ICT,5.5
04-Mar-26 10:30:00 AM ICT,6.0
04-Mar-26 11:00:00 AM ICT,5.8
04-Mar-26 11:30:00 AM ICT,6.2
04-Mar-26 12:00:00 PM ICT,5.9
04-Mar-26 12:30:00 PM ICT,6.0
04-Mar-26 1:00:00 PM ICT,5.5
04-Mar-26 1:30:00 PM ICT,6.0
04-Mar-26 2:00:00 PM ICT,5.7
04-Mar-26 2:30:00 PM ICT,6.0
04-Mar-26 3:00:00 PM ICT,5.9
04-Mar-26 3:30:00 PM ICT,5.6
04-Mar-26 4:00:00 PM ICT,5.8
04-Mar-26 4:30:00 PM ICT,5.6
04-Mar-26 5:00:00 PM ICT,4.8
04-Mar-26 5:30:00 PM ICT,7.0
04-Mar-26 6:00:00 PM ICT,6.2
04-Mar-26 6:30:00 PM ICT,5.5
04-Mar-26 7:00:00 PM ICT,5.5
04-Mar-26 7:30:00 PM ICT,5.6
04-Mar-26 8:00:00 PM ICT,5.8
04-Mar-26 8:30:00 PM ICT,6.4
04-Mar-26 9:00:00 PM ICT,5.7
04-Mar-26 9:30:00 PM ICT,5.5
04-Mar-26 10:00:00 PM ICT,5.5
04-Mar-26 10:30:00 PM ICT,5.5
04-Mar-26 11:00:00 PM ICT,5.5
04-Mar-26 11:30:00 PM ICT,5.5
05-Mar-26 12:00:00 AM ICT,5.5
05-Mar-26 12:30:00 AM ICT,5.6
05-Mar-26 1:00:00 AM ICT,5.5
05-Mar-26 1:30:00 AM ICT,5.6
05-Mar-26 2:00:00 AM ICT,5.3
05-Mar-26 2:30:00 AM ICT,6.4
05-Mar-26 3:00:00 AM ICT,6.4
05-Mar-26 3:30:00 AM ICT,6.4
05-Mar-26 4:00:00 AM ICT,6.4
05-Mar-26 4:30:00 AM ICT,6.4
05-Mar-26 5:00:00 AM ICT,6.4
05-Mar-26 5:30:00 AM ICT,6.4
05-Mar-26 6:00:00 AM ICT,6.1
05-Mar-26 6:30:00 AM ICT,5.0
05-Mar-26 7:00:00 AM ICT,6.0
05-Mar-26 7:30:00 AM ICT,6.3
05-Mar-26 8:00:00 AM ICT,6.0
05-Mar-26 8:30:00 AM ICT,5.7
05-Mar-26 9:00:00 AM ICT,6.3
05-Mar-26 9:30:00 AM ICT,5.5
05-Mar-26 10:00:00 AM ICT,5.5
05-Mar-26 10:30:00 AM ICT,5.5
05-Mar-26 11:00:00 AM ICT,5.6
05-Mar-26 11:30:00 AM ICT,6.1
05-Mar-26 12:00:00 PM ICT,6.4
05-Mar-26 12:30:00 PM ICT,6.4
05-Mar-26 1:00:00 PM ICT,6.2
05-Mar-26 1:30:00 PM ICT,5.7
05-Mar-26 2:00:00 PM ICT,5.4
05-Mar-26 2:30:00 PM ICT,5.5
05-Mar-26 3:00:00 PM ICT,5.5
05-Mar-26 3:30:00 PM ICT,5.5
05-Mar-26 4:00:00 PM ICT,5.5
05-Mar-26 4:30:00 PM ICT,5.6
05-Mar-26 5:00:00 PM ICT,5.6
05-Mar-26 5:30:00 PM ICT,5.6
05-Mar-26 6:00:00 PM ICT,5.6
05-Mar-26 6:30:00 PM ICT,5.6
05-Mar-26 7:00:00 PM ICT,5.6
05-Mar-26 7:30:00 PM ICT,5.5
05-Mar-26 8:00:00 PM ICT,5.5
05-Mar-26 8:30:00 PM ICT,5.5
05-Mar-26 9:00:00 PM ICT,5.4
05-Mar-26 9:30:00 PM ICT,5.4
05-Mar-26 10:00:00 PM ICT,5.4
05-Mar-26 10:30:00 PM ICT,5.7
05-Mar-26 11:00:00 PM ICT,6.1
05-Mar-26 11:30:00 PM ICT,6.4
06-Mar-26 12:00:00 AM ICT,6.0
06-Mar-26 12:30:00 AM ICT,5.6
06-Mar-26 1:00:00 AM ICT,5.5
06-Mar-26 1:30:00 AM ICT,5.4
06-Mar-26 2:00:00 AM ICT,6.1
06-Mar-26 2:30:00 AM ICT,6.4
06-Mar-26 3:00:00 AM ICT,5.6
06-Mar-26 3:30:00 AM ICT,5.5
06-Mar-26 4:00:00 AM ICT,5.8
06-Mar-26 4:30:00 AM ICT,6.3
06-Mar-26 5:00:00 AM ICT,5.6
06-Mar-26 5:30:00 AM ICT,5.5
06-Mar-26 6:00:00 AM ICT,6.2
06-Mar-26 6:30:00 AM ICT,6.2
06-Mar-26 7:00:00 AM ICT,6.4
06-Mar-26 7:30:00 AM ICT,6.1
06-Mar-26 8:00:00 AM ICT,5.9
06-Mar-26 8:30:00 AM ICT,5.5
06-Mar-26 9:00:00 AM ICT,5.3
06-Mar-26 9:30:00 AM ICT,5.6
06-Mar-26 10:00:00 AM ICT,5.6
06-Mar-26 10:30:00 AM ICT,4.9
06-Mar-26 11:00:00 AM ICT,5.8
06-Mar-26 11:30:00 AM ICT,6.4
06-Mar-26 12:00:00 PM ICT,6.4
06-Mar-26 12:30:00 PM ICT,6.4
06-Mar-26 1:00:00 PM ICT,6.4
06-Mar-26 1:30:00 PM ICT,6.3
06-Mar-26 2:00:00 PM ICT,6.3
06-Mar-26 2:30:00 PM ICT,5.8
06-Mar-26 3:00:00 PM ICT,6.4
06-Mar-26 3:30:00 PM ICT,6.4
06-Mar-26 4:00:00 PM ICT,6.4
06-Mar-26 4:30:00 PM ICT,6.4
06-Mar-26 5:00:00 PM ICT,6.4
06-Mar-26 5:30:00 PM ICT,6.4
06-Mar-26 6:00:00 PM ICT,6.4
06-Mar-26 6:30:00 PM ICT,6.4
06-Mar-26 7:00:00 PM ICT,6.4
06-Mar-26 7:30:00 PM ICT,6.4
06-Mar-26 8:00:00 PM ICT,6.4
06-Mar-26 8:30:00 PM ICT,6.4
06-Mar-26 9:00:00 PM ICT,6.4
06-Mar-26 9:30:00 PM ICT,6.4
06-Mar-26 10:00:00 PM ICT,6.4
06-Mar-26 10:30:00 PM ICT,6.4
06-Mar-26 11:00:00 PM ICT,6.4
06-Mar-26 11:30:00 PM ICT,6.4
07-Mar-26 12:00:00 AM ICT,6.4
07-Mar-26 12:30:00 AM ICT,6.4
07-Mar-26 1:00:00 AM ICT,6.4
07-Mar-26 1:30:00 AM ICT,6.4
07-Mar-26 2:00:00 AM ICT,6.4
07-Mar-26 2:30:00 AM ICT,6.4
07-Mar-26 3:00:00 AM ICT,6.4
07-Mar-26 3:30:00 AM ICT,6.4
07-Mar-26 4:00:00 AM ICT,6.4
07-Mar-26 4:30:00 AM ICT,6.4
07-Mar-26 5:00:00 AM ICT,6.4
07-Mar-26 5:30:00 AM ICT,6.4
07-Mar-26 6:00:00 AM ICT,6.4
07-Mar-26 6:30:00 AM ICT,6.4
07-Mar-26 7:00:00 AM ICT,6.4
07-Mar-26 7:30:00 AM ICT,6.4
07-Mar-26 8:00:00 AM ICT,6.4
07-Mar-26 8:30:00 AM ICT,6.4
07-Mar-26 9:00:00 AM ICT,6.4
07-Mar-26 9:30:00 AM ICT,6.4
07-Mar-26 10:00:00 AM ICT,6.4
07-Mar-26 10:30:00 AM ICT,6.4
07-Mar-26 11:00:00 AM ICT,6.4
07-Mar-26 11:30:00 AM ICT,6.4
07-Mar-26 12:00:00 PM ICT,6.4
07-Mar-26 12:30:00 PM ICT,6.4
07-Mar-26 1:00:00 PM ICT,6.4
07-Mar-26 1:30:00 PM ICT,6.4
07-Mar-26 2:00:00 PM ICT,6.4
07-Mar-26 2:30:00 PM ICT,6.4
07-Mar-26 3:00:00 PM ICT,6.4
07-Mar-26 3:30:00 PM ICT,6.4
07-Mar-26 4:00:00 PM ICT,6.4
07-Mar-26 4:30:00 PM ICT,6.4
07-Mar-26 5:00:00 PM ICT,6.4
07-Mar-26 5:30:00 PM ICT,6.4
07-Mar-26 6:00:00 PM ICT,6.4
07-Mar-26 6:30:00 PM ICT,6.4
07-Mar-26 7:00:00 PM ICT,6.4
07-Mar-26 7:30:00 PM ICT,6.4
07-Mar-26 8:00:00 PM ICT,6.4
07-Mar-26 8:30:00 PM ICT,6.4
07-Mar-26 9:00:00 PM ICT,6.4
07-Mar-26 9:30:00 PM ICT,6.4
07-Mar-26 10:00:00 PM ICT,6.4
07-Mar-26 10:30:00 PM ICT,6.4
07-Mar-26 11:00:00 PM ICT,6.4
07-Mar-26 11:30:00 PM ICT,6.4
08-Mar-26 12:00:00 AM ICT,6.4
08-Mar-26 12:30:00 AM ICT,6.4
08-Mar-26 1:00:00 AM ICT,6.4
08-Mar-26 1:30:00 AM ICT,6.4
08-Mar-26 2:00:00 AM ICT,6.4
08-Mar-26 2:30:00 AM ICT,6.4
08-Mar-26 3:00:00 AM ICT,6.4
08-Mar-26 3:30:00 AM ICT,6.4
08-Mar-26 4:00:00 AM ICT,6.4
08-Mar-26 4:30:00 AM ICT,6.4
08-Mar-26 5:00:00 AM ICT,6.4
08-Mar-26 5:30:00 AM ICT,6.4
08-Mar-26 6:00:00 AM ICT,6.4
